STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT22
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,5/29/13,0,,,83,59,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,5/30/13,0,,,84,60,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,5/31/13,0,,,86,63,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/1/13,0,,,87,65,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/2/13,0,,,88,65,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/3/13,0.35,,,86,70,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/4/13,0.4,,,78,65,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/5/13,0,,,80,62,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/6/13,0,,,82,62,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/7/13,2.2,,,77,67,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/8/13,2.54,,,78,68,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/9/13,0,,,84,66,79,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/10/13,0.2,,,87,70,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/11/13,0.1,,,84,70,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/12/13,0,,,85,63,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/13/13,0,,,89,63,77,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/15/13,0,,,79,56,77,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/16/13,0,,,84,62,78,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/17/13,0,,,85,69,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/18/13,0,,,86,69,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/19/13,1.3,,,,65,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/20/13,0,,,80,63,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/21/13,0,,,81,57,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/22/13,0,,,83,58,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/23/13,0.25,,,78,68,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/24/13,0.05,,,86,68,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/25/13,0,,,85,69,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/26/13,3.1,,,,,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/27/13,0.18,,,87,68,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/28/13,0.62,,,81,70,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/29/13,1.33,,,89,69,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,6/30/13,0.37,,,85,70,75,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/1/13,1.84,,,,70,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/2/13,0.52,,,81,72,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/3/13,1.86,,,79,70,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/4/13,0.28,,,84,71,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/5/13,0,,,88,71,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/6/13,0,,,88,70,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/7/13,0,,,88,68,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/8/13,0,,,89,69,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/9/13,0.42,,,82,70,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/10/13,0.17,,,85,72,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/11/13,0.43,,,86,72,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/12/13,1.22,,,,,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/13/13,1.93,,,76,69,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/14/13,0.5,,,81,69,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/15/13,0.05,,,87,69,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/16/13,0,,,89,69,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/17/13,0,,,92,69,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/18/13,0.04,,,92,74,75,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/19/13,0,,,93,74,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/20/13,0,,,89,74,79,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/21/13,0,,,88,71,78,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/22/13,0.12,,,87,71,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/23/13,0.12,,,86,72,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/24/13,0,,,88,70,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/25/13,1.75,,,92,68,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/26/13,0,,,80,62,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/27/13,0,,,84,63,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/28/13,0.16,,,86,66,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/29/13,0.36,,,84,71,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/30/13,0,,,86,65,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,7/31/13,0,,,85,65,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/1/13,0.29,,,83,70,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/2/13,0,,,84,69,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/3/13,0,,,89,69,75,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/4/13,0.33,,,86,69,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/5/13,0,,,86,62,62,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/6/13,0.07,,,83,62,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/7/13,0,,,83,66,68,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/8/13,0,,,86,68,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/9/13,0,,,89,69,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/10/13,0,,,90,74,86,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/11/13,0,,,93,71,87,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/12/13,0,,,92,73,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/13/13,0.12,,,92,72,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/14/13,0.2,,,90,71,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/15/13,0,,,74,59,60,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/16/13,0,,,76,59,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/17/13,0.05,,,74,59,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/18/13,1.21,,,73,65,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/19/13,0.27,,,83,67,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/20/13,0.25,,,73,66,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/21/13,0,,,83,66,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/22/13,0.15,,,87,69,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/23/13,0,,,83,68,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/24/13,0,,,87,64,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/26/13,0,,,78,55,55,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/27/13,0,,,82,55,60,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/28/13,0,,,86,60,68,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/29/13,0,,,85,68,75,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/30/13,0,,,87,64,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,8/31/13,0,,,87,65,74,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/1/13,0,,,87,71,82,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/2/13,1.24,,,89,70,73,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/3/13,0,,,88,72,72,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/4/13,0.14,,,86,68,70,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/5/13,0,,,86,67,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/6/13,0,,,87,64,64,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/7/13,0,,,82,58,58,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/8/13,0,,,82,58,62,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/9/13,0,,,86,62,64,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/10/13,0,,,87,64,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/11/13,0,,,89,65,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/12/13,0,,,88,65,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/13/13,0.18,,,89,67,68,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/14/13,0,,,85,58,63,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/15/13,0,,,76,53,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/16/13,0,,,80,53,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/17/13,0.25,,,85,59,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/18/13,0,,,75,50,50,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/19/13,0,,,,,55,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/20/13,0.21,,,78,55,62,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/21/13,0.63,,,70,62,69,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/22/13,2.93,,,76,63,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/23/13,0,,,76,54,54,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/24/13,0,,,71,51,53,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/25/13,0,,,75,52,52,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/26/13,0,,,74,52,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/27/13,0,,,75,54,54,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/28/13,0,,,74,52,52,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/29/13,0,,,73,52,54,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,9/30/13,0,,,73,53,53,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/1/13,0,,,76,50,50,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/2/13,0,,,81,50,56,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/3/13,0,,,83,55,57,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/4/13,0,,,84,57,61,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/5/13,0,,,84,60,61,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/6/13,0,,,85,60,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/7/13,0,,,87,60,71,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/8/13,0.57,,,77,59,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/9/13,0.11,,,59,55,57,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/10/13,0.45,,,63,53,53,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/11/13,0.15,,,59,53,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/12/13,0,,,65,59,64,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/13/13,0.03,,,69,62,66,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/14/13,0.2,,,68,62,62,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/15/13,0,,,67,53,53,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/16/13,0,,,70,53,62,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/17/13,0,,,70,53,59,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/18/13,0,,,77,59,61,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/19/13,0,,,67,58,61,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/20/13,0.11,,,68,49,49,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/21/13,0,,,66,40,40,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/22/13,0,,,67,40,51,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/23/13,0,,,63,51,58,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/24/13,0,,,68,38,38,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/25/13,0,,,59,36,43,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/26/13,0,,,55,29,30,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/27/13,0,,,59,30,46,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/28/13,0,,,68,,44,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/29/13,0,,,66,44,48,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/30/13,0,,,73,47,53,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,10/31/13,0,,,73,51,52,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/1/13,0,,,75,51,68,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/2/13,0.73,,,75,57,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/3/13,0,,,71,41,56,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/4/13,0,,,63,37,37,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/5/13,0,,,56,37,41,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/6/13,0,,,57,41,47,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/7/13,0.31,,,69,47,60,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/8/13,0,,,70,35,35,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/9/13,0,,,57,30,30,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/10/13,0,,,58,30,42,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/11/13,0,,,71,32,32,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/12/13,0,,,59,32,34,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/13/13,0,,,61,27,27,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/14/13,0,,,61,23,23,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/15/13,0,,,61,23,29,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/16/13,0.02,,,64,29,54,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/17/13,0,,,69,50,58,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/18/13,0.28,,,72,58,67,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/19/13,0.22,,,76,43,45,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/20/13,0,,,56,36,37,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/21/13,0,,,54,36,43,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/22/13,0,,,64,42,48,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/23/13,0.05,,,72,47,57,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/24/13,0,,,58,30,34,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/25/13,0,,,37,19,19,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/26/13,0,,,44,19,37,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/27/13,1.65,,,67,37,47,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/28/13,0.35,,,47,23,23,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/29/13,0,,,44,23,24,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,11/30/13,0,,,50,23,27,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/1/13,0,,,49,27,34,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/2/13,0,,,60,34,42,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/3/13,0,,,58,32,32,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/4/13,0,,,57,32,48,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/5/13,0,,,65,48,51,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/6/13,0.08,,,67,51,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/7/13,0.37,,,77,44,44,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/8/13,0.08,,,46,33,33,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/9/13,0.25,,,36,33,36,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/10/13,0.52,,,48,35,48,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/11/13,0.42,,,48,24,24,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/12/13,0,,,50,24,28,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/13/13,0,,,45,21,22,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/14/13,0,,,51,22,45,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/15/13,0.73,,,48,40,45,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/16/13,0,,,53,27,27,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/17/13,0,,,55,27,29,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/18/13,0,,,60,29,35,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/19/13,0,,,50,25,25,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/20/13,0,,,61,25,35,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/21/13,0,,,66,35,41,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/22/13,0,,,72,41,68,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/23/13,0.12,,,78,61,65,,,,,,,,,,,,,,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,12/24/13,1,,,70,41,41,,,,,,,,,,,,,,
